steamid,personaname,profileurl,time_created,country,state,city
76561197970892150,Steve_K,https://steamcommunity.com/id/stevek/,Sat Nov 20 21:09:11 2004,United States,Washington,Kirkland
76561197970953718,.just.BROHAMMER,https://steamcommunity.com/id/dotSpec/,Mon Nov 22 01:55:06 2004,United States,,
76561197970968871,EricTams,https://steamcommunity.com/id/EricTams/,Sun Nov 21 17:04:06 2004,,,
76561197971085582,¯\_(ツ)_/¯ ChuckM,https://steamcommunity.com/id/driv3mefar/,Wed Nov 24 21:21:44 2004,United States,Washington,Bellevue
76561197971292977,jeffS,https://steamcommunity.com/id/illz/,,,,
76561197971420502,Maxunit,https://steamcommunity.com/id/maxunit/,Fri Dec  3 12:19:50 2004,,,
76561197971458975,Horatio,https://steamcommunity.com/id/HoratioSeattle/,,,,
76561197971596380,rickmus,https://steamcommunity.com/id/rickmus/,Tue Dec  7 22:21:49 2004,United States,Washington,Bellevue
76561197971940405,Infrisios,https://steamcommunity.com/id/infrisios/,,,,
76561197971951755,Chocolate Shotgun,https://steamcommunity.com/profiles/76561197971951755/,,,,
76561197972025096,[MGS] • danjoKazooie,https://steamcommunity.com/profiles/76561197972025096/,Mon Dec 20 17:54:55 2004,,,
76561197974593417,Mr. Hoten,https://steamcommunity.com/id/mrhoten/,Wed Mar  2 23:31:16 2005,,,
76561197975029215,Greg,https://steamcommunity.com/id/gorevidal/,,,,
76561197975593810,randy,https://steamcommunity.com/id/rlundeen/,,,,
76561197975724041,ariel,https://steamcommunity.com/profiles/76561197975724041/,Sun May  1 02:38:01 2005,United States,Washington,Seattle
76561197975914763,Wolpaw,https://steamcommunity.com/profiles/76561197975914763/,Thu May 12 19:41:33 2005,United States,,
76561197976027800,Minus,https://steamcommunity.com/profiles/76561197976027800/,Mon May 16 21:51:37 2005,,,
76561197977035150,Joggernut,https://steamcommunity.com/id/jaken/,,,,
76561197977237417,Bot,https://steamcommunity.com/profiles/76561197977237417/,Fri Jul 29 17:20:09 2005,United States,Oregon,Portland
76561197977741299,CodeConspiracy,https://steamcommunity.com/profiles/76561197977741299/,Fri Aug 26 16:42:04 2005,,,
76561197977961973,matt,https://steamcommunity.com/id/mattscott/,,,,
76561197978236369,jason,https://steamcommunity.com/id/jason/,Fri Sep 23 22:52:33 2005,United States,Washington,Seattle
76561197979145427,underSCORE,https://steamcommunity.com/id/Iamunderscore/,Sat Nov 12 00:31:33 2005,United States,Oregon,Bend
76561197980744144,rkeith,https://steamcommunity.com/profiles/76561197980744144/,Wed Feb  1 14:31:31 2006,United States,Washington,Seattle
76561197982177025,RBK.PaiN,https://steamcommunity.com/id/wirez007/,,,,
76561197982240193,Matty-Cakes,https://steamcommunity.com/id/mattycakes/,Sun Apr 23 23:01:02 2006,United States,North Carolina,Cary
76561197982460133,Miltman,https://steamcommunity.com/id/MiltMan/,,,,
76561197984751122,Chris_D,https://steamcommunity.com/id/revmonkey/,Sun Sep  3 17:07:16 2006,United States,Washington,Seattle
76561197985244272,Valfaroth,https://steamcommunity.com/id/valfaroth/,Fri Sep 29 17:14:03 2006,United States,Washington,
76561197985454791,mike,https://steamcommunity.com/id/mikeb5/,,,,
76561197985536977,bQttger,https://steamcommunity.com/id/bqttger/,Tue Oct 17 09:34:37 2006,Denmark,Arhus,
76561197986071155,DarthBotto,https://steamcommunity.com/id/darthbotto/,Mon Nov 13 02:41:51 2006,United States,Ohio,Cincinnati
76561197987253686,alienufo,https://steamcommunity.com/id/alien13ufo/,Mon Jan  1 13:07:24 2007,United States,New York,
76561197987393094,nuck,https://steamcommunity.com/id/nmaggiore/,,,,
76561197989701891,Dan,https://steamcommunity.com/id/danbrink/,Fri May  4 23:59:30 2007,United States,Florida,Orlando
76561197989808853,Tejeev,https://steamcommunity.com/id/tejeev/,Thu May 10 22:47:41 2007,United States,Washington,
76561197989870485,[BIO] Finite,https://steamcommunity.com/profiles/76561197989870485/,Mon May 14 03:43:20 2007,,,
76561197990502939,Kagami,https://steamcommunity.com/profiles/76561197990502939/,,,,
76561197990525201,brambles,https://steamcommunity.com/id/wtfbrambles/,Fri Jun 15 19:55:24 2007,United States,Washington,Seattle
76561197991157076,MikeD,https://steamcommunity.com/id/MikeDunkle/,,,,
76561197991390878,81,https://steamcommunity.com/id/81/,Sat Jul 21 16:30:22 2007,United States,Washington,
76561197991518342,HamSandwich,https://steamcommunity.com/id/hamsandwich/,Fri Jul 27 16:01:55 2007,Canada,Ontario,Waterloo
76561197991751968,pcoradio,https://steamcommunity.com/id/philco/,,,,
76561197991885937,StatusKwoh,https://steamcommunity.com/id/ckwoh/,Thu Aug 16 13:58:48 2007,United States,California,Los Angeles
76561197991983406,DBX_5,https://steamcommunity.com/id/DBX_5/,Sat Aug 18 00:36:17 2007,Canada,,
76561197992219796,boyd,https://steamcommunity.com/id/cboyd/,Mon Aug 27 23:07:06 2007,United States,Washington,
76561197992594628,Drakka,https://steamcommunity.com/id/drakka123/,,,,
76561197992595858,.Professor,https://steamcommunity.com/profiles/76561197992595858/,Thu Sep 13 01:53:24 2007,United States,Iowa,
76561197992927490,Theodox,https://steamcommunity.com/profiles/76561197992927490/,Wed Sep 26 21:06:20 2007,United States,,
76561197993255442,[BIO]BarkEater,https://steamcommunity.com/profiles/76561197993255442/,,,,
76561197993326766,.VR. Peppers,https://steamcommunity.com/id/dfpeepers/,,,,
76561197993632384,@TobiWanDOTA,https://steamcommunity.com/profiles/76561197993632384/,Mon Oct 22 09:24:34 2007,United Kingdom (Great Britain),"London, City of",
76561197993971913,D3XTR,https://steamcommunity.com/id/D3XTR/,Mon Nov  5 14:05:22 2007,,,
76561197994293739,David Heinrich,https://steamcommunity.com/id/DavidHeinrich/,Sun Nov 18 16:45:31 2007,,,
76561197994871291,T_Vidotto,https://steamcommunity.com/id/tvidotto/,Thu Dec 13 22:15:54 2007,Brazil,,
76561197994894204,-TOO- Merkaba,https://steamcommunity.com/id/TOOMerkaba/,Wed Dec 12 22:06:12 2007,,,
76561197995035454,clownshoes,https://steamcommunity.com/profiles/76561197995035454/,,,,
76561197996226415,2dg,https://steamcommunity.com/profiles/76561197996226415/,Thu Jan 31 15:55:25 2008,United Kingdom (Great Britain),,
76561197997296694,Chris Hitch¯\_(ツ)_/¯ens,https://steamcommunity.com/profiles/76561197997296694/,,,,
76561197997491987,nine,https://steamcommunity.com/id/nineaxis/,Mon Mar 24 07:17:18 2008,United States,Texas,Austin
76561197997917134,FearSC | FACEIT.com,https://steamcommunity.com/id/fearsc/,Thu Apr 10 19:59:25 2008,United Kingdom (Great Britain),,
76561198000175595,Binder,https://steamcommunity.com/id/BinderSlinger/,,,,
76561198000813202,aaaaaaaaaaaaaaaaaaaaaaa,https://steamcommunity.com/id/aui_2000/,Tue Aug 26 02:27:47 2008,Canada,British Columbia,Vancouver
76561198001554683,Akke,https://steamcommunity.com/profiles/76561198001554683/,Thu Oct  2 13:19:31 2008,,,
76561198001736459,Brian,https://steamcommunity.com/id/wkbrianlee/,Fri Oct 10 22:10:21 2008,United States,California,Los Angeles
76561198003010092,china_white,https://steamcommunity.com/id/china_white/,,,,
76561198005731671,Romy,https://steamcommunity.com/profiles/76561198005731671/,,,,
76561198008486962,GiantSquidGirl,https://steamcommunity.com/id/GiantSquidGirl/,Mon Mar 30 12:37:33 2009,United States,Washington,Seattle
76561198008578134,daniDem,https://steamcommunity.com/id/danidem/,Thu Apr  2 09:45:00 2009,,,
76561198009659897,SilverOtter,https://steamcommunity.com/id/OTTERofHATRED/,,,,
76561198009923298,Chairraider,https://steamcommunity.com/id/Chairraider/,Tue May 12 12:06:58 2009,,,
76561198010062752,greuben ♥ 💕,https://steamcommunity.com/id/greuben/,Sun May 17 00:06:28 2009,,,
76561198010168695,Flanimal,https://steamcommunity.com/id/741mookie/,,,,
76561198014254115,IceFrog,https://steamcommunity.com/id/icefrogdota/,,,,
76561198014273977,MeePwn,https://steamcommunity.com/profiles/76561198014273977/,Tue Oct  6 17:14:00 2009,,,
76561198019599788,rongotaiRatTails,https://steamcommunity.com/id/rongotaiRatTails/,,,,
76561198019723141,StarfishTruckernaut,https://steamcommunity.com/id/TheMaelk/,,,,
76561198024402255,christen,https://steamcommunity.com/id/christen/,Wed Apr 28 14:27:51 2010,United States,Washington,Seattle
76561198028025765,M-Dog,https://steamcommunity.com/id/MerliniDota/,,,,
76561198030888671,Alibambam - Alex,https://steamcommunity.com/id/Alibambambam/,Fri Sep 24 08:46:59 2010,Belgium,,
76561198030893215,PusHer-StrEet,https://steamcommunity.com/profiles/76561198030893215/,Fri Sep 24 09:58:55 2010,,,
76561198037261676,Parker,https://steamcommunity.com/id/btsg0dz/,,,,
76561198038046432,bundertron1337,https://steamcommunity.com/id/b000ny/,Fri Feb 11 07:41:54 2011,Austria,,
76561198040900440,smeehrrr,https://steamcommunity.com/id/smeehrrr/,Wed Apr 20 16:21:54 2011,United States,Washington,
76561198040984261,TripleRainboW,https://steamcommunity.com/profiles/76561198040984261/,,,,
76561198042330248,Gyro,https://steamcommunity.com/profiles/76561198042330248/,,,,
76561198043481542,EeRi3,https://steamcommunity.com/id/EeRi3/,Sat Jun 18 08:44:10 2011,Croatia,Grad Zagreb,Zagreb
76561198044183492,brk,https://steamcommunity.com/id/twice-/,,,,
76561198045945967,Danny89,https://steamcommunity.com/id/Danny89DotA/,,,,
76561198046980857,ixmike88,https://steamcommunity.com/id/ixmike88/,,,,
76561198046983307,Nebu1a,https://steamcommunity.com/id/Nebu1a/,,,,
76561198047201094,RazorEdge,https://steamcommunity.com/id/razoredgeyay/,,,,
76561198047403302,Vilmar,https://steamcommunity.com/id/vilmar/,,,,
76561198072330588,DanielJ,https://steamcommunity.com/id/ugg_boots/,,,,
76561198078397118,TeeDO,https://steamcommunity.com/profiles/76561198078397118/,Fri Dec 14 20:52:20 2012,United States Minor Outlying,,
76561198090691972,LoveMachine,https://steamcommunity.com/id/LoveMachine0083/,,,,
76561198105633837,kcline,https://steamcommunity.com/id/foodpornographer/,Mon Sep  2 13:49:29 2013,United States,Washington,Seattle
76561198124699441,JAY JAY O Cotcha,https://steamcommunity.com/profiles/76561198124699441/,Wed Jan 29 12:39:17 2014,Germany,​Bayern​,
76561198146851320,karxaa,https://steamcommunity.com/profiles/76561198146851320/,Sat Jul 26 12:31:07 2014,,,
76561198193151128,Hows This Name,https://steamcommunity.com/profiles/76561198193151128/,Tue Oct 28 21:19:38 2014,,,
76561198279715912,jack,https://steamcommunity.com/id/18503/,Wed Jan 27 19:40:52 2016,United States,Washington,
76561198362504638,mrichardson2723,https://steamcommunity.com/profiles/76561198362504638/,Sun Jan 29 18:27:03 2017,,,
76561197960265731,EJ,https://steamcommunity.com/id/erikj/,Wed Sep 10 07:14:46 2003,United States,,
76561197960265733,alfred,https://steamcommunity.com/id/alfredr/,Wed Sep 10 07:27:13 2003,United States,Washington,Bellevue
76561197960265740,johnc,https://steamcommunity.com/id/johnc/,,,,
76561197960265743,Taylor Sherman,https://steamcommunity.com/id/taylorsherman/,Wed Sep 10 19:21:13 2003,United States,Washington,Seattle
76561197960265744,ChrisB,https://steamcommunity.com/id/chrisb/,Wed Sep 10 18:50:33 2003,Canada,British Columbia,Vancouver
76561197960265747,LYNCHO,https://steamcommunity.com/id/scottlynch/,Wed Sep 10 20:49:05 2003,United States,Washington,
76561197960265749,EricS,https://steamcommunity.com/id/paintrain/,Wed Sep 10 21:29:16 2003,United States,Washington,Bellevue
76561197960269040,driller,https://steamcommunity.com/id/driller/,,,,
76561197960276662,Ender,https://steamcommunity.com/id/Ender/,Fri Sep 12 03:47:50 2003,United States,Hawaii,
76561197960327485,FISKER_Q,https://steamcommunity.com/id/Fisker/,Fri Sep 12 08:26:39 2003,Denmark,,
76561197960434622,al,https://steamcommunity.com/id/afarnsworth/,Fri Sep 12 18:53:26 2003,United States,Washington,Bellevue
76561197960435530,Robin,https://steamcommunity.com/id/robinwalker/,Fri Sep 12 18:59:49 2003,United States,Washington,Bellevue
76561197960453277,Cargo Cult,https://steamcommunity.com/id/cargocult/,,,,
76561197960464481,DrBrynzo,https://steamcommunity.com/id/bryn/,,,,
76561197960530542,Barrett,https://steamcommunity.com/id/barrettm/,Sat Sep 13 16:08:23 2003,United States,Colorado,​Denver​
76561197960549564,Jelly,https://steamcommunity.com/profiles/76561197960549564/,Sat Sep 13 20:05:48 2003,United States,Washington,Bellevue
76561197960860649,Zoid,https://steamcommunity.com/id/zoid/,Tue Sep 16 17:02:10 2003,United States,California,Irvine
76561197961301890,JasonM,https://steamcommunity.com/id/JasonM/,,,,
76561197961731386,(AMP)Hired-Gun<TWM>,https://steamcommunity.com/id/Hired-Gun/,Fri Oct  3 19:33:07 2003,Sweden,,
76561197962783665,Mugsy,https://steamcommunity.com/id/mugsy/,,,,
76561197962844216,JohnM,https://steamcommunity.com/id/JohnM/,,,,
76561197963156385,yahn,https://steamcommunity.com/profiles/76561197963156385/,Tue Dec  2 13:58:26 2003,United States,Washington,Seattle
76561197963538875,Nih,https://steamcommunity.com/id/nih/,Wed Dec 24 04:50:06 2003,Denmark,,
76561197963819390,BigBird [Mod DB],https://steamcommunity.com/id/BigBird_au/,Sat Jan 10 05:50:02 2004,Australia,Western Australia,Perth
76561197963997393,dßeгgeг,https://steamcommunity.com/id/dberger/,Mon Jan 19 15:50:51 2004,United States,Washington,Seattle
76561197965686610,Spiraloid,https://steamcommunity.com/id/Spiraloid/,Fri Apr  9 22:18:18 2004,,,
76561197965747447,random_n,https://steamcommunity.com/id/random_n/,Sun Apr 11 01:13:00 2004,Canada,Manitoba,Winnipeg
76561197967377359,Hunny Boo Q,https://steamcommunity.com/id/TheQ/,,,,
76561197967713982,marcs,https://steamcommunity.com/id/marcs/,Tue Jul 27 20:10:21 2004,United States,Washington,
76561197967900596,Nav,https://steamcommunity.com/id/nav/,Tue Aug  3 15:58:08 2004,United States,Washington,
76561197968121676,Dylan,https://steamcommunity.com/id/DylanFitterer/,,,,
76561197968567369,King2500 👑,https://steamcommunity.com/id/king2500/,Fri Aug 27 18:48:50 2004,Germany,​Bayern​,Memmingen
76561197968575517,Chet,https://steamcommunity.com/id/ChetFaliszek/,Sat Aug 28 03:14:34 2004,United States,Washington,Seattle
76561197969015741,xirow,https://steamcommunity.com/id/xirow/,Fri Sep 17 17:01:04 2004,Netherlands,Friesland,Sneek
76561197969321754,Spyros,https://steamcommunity.com/profiles/76561197969321754/,Tue Oct  5 23:17:41 2004,United States,Washington,
76561197969363440,ScottD,https://steamcommunity.com/id/scottd/,,,,
76561197969393927,Lunchtimemama,https://steamcommunity.com/id/lunchtimemama/,Thu Oct  7 13:44:40 2004,United States,New York,New York
76561197970323416,TomB,https://steamcommunity.com/id/tomqbui/,Tue Nov 16 01:35:52 2004,,,
76561197970347145,sirus,https://steamcommunity.com/id/sirusdv/,Tue Nov 16 03:30:47 2004,,,
76561197970510942,me...PT,https://steamcommunity.com/id/pthuriot/,Tue Nov 16 21:51:13 2004,United States,Washington,Newcastle
76561197970530062,p-dub,https://steamcommunity.com/id/WannaBeDJ/,Wed Nov 17 01:18:20 2004,United States,Washington,Seattle
76561197970565175,Alden,https://steamcommunity.com/id/alden/,Tue Nov 16 23:55:37 2004,United States,Washington,Seattle
76561197970968871,EricTams,https://steamcommunity.com/id/EricTams/,Sun Nov 21 17:04:06 2004,,,
76561197971034717,ToT,https://steamcommunity.com/id/T-o-T/,Tue Nov 23 05:30:37 2004,Belgium,,
76561197971292977,jeffS,https://steamcommunity.com/id/illz/,,,,
76561197971951755,Chocolate Shotgun,https://steamcommunity.com/profiles/76561197971951755/,,,,
76561197974593417,Mr. Hoten,https://steamcommunity.com/id/mrhoten/,Wed Mar  2 23:31:16 2005,,,
76561197975593810,randy,https://steamcommunity.com/id/rlundeen/,,,,
76561197975866843,mupet0000,https://steamcommunity.com/id/mupet0000/,Mon May  9 12:43:09 2005,United Kingdom (Great Britain),,
76561197975914763,Wolpaw,https://steamcommunity.com/profiles/76561197975914763/,Thu May 12 19:41:33 2005,United States,,
76561197978165703,Viktor,https://steamcommunity.com/id/Viktor/,Mon Sep 19 13:08:09 2005,Sweden,Vastra Gotaland,Uddevalla
76561197978236369,jason,https://steamcommunity.com/id/jason/,Fri Sep 23 22:52:33 2005,United States,Washington,Seattle
76561197978266558,PersonGuy,https://steamcommunity.com/id/jeepbarnett/,Sat Sep 24 02:39:17 2005,United States,Washington,Bellevue
76561197979638118,SHARD,https://steamcommunity.com/id/kantana/,Fri Dec  9 10:57:40 2005,Norway,Oslo,
76561197982159332,Manaweaver,https://steamcommunity.com/id/Manaweaver/,Mon Apr 17 01:27:16 2006,,,
76561197982460133,Miltman,https://steamcommunity.com/id/MiltMan/,,,,
76561197983082073,The Suit,https://steamcommunity.com/id/Th38055/,Sun Jun 11 21:33:36 2006,United States,,
76561197985454791,mike,https://steamcommunity.com/id/mikeb5/,,,,
76561197985607672,jmccaskey,https://steamcommunity.com/id/john/,Tue Oct 17 19:48:58 2006,United States,Washington,Seattle
76561197987393094,nuck,https://steamcommunity.com/id/nmaggiore/,,,,
76561197988042654,SZ,https://steamcommunity.com/id/sza/,,,,
76561197989808853,Tejeev,https://steamcommunity.com/id/tejeev/,Thu May 10 22:47:41 2007,United States,Washington,
76561197991286853,DRɅGΘN,https://steamcommunity.com/id/dragon_ori/,,,,
76561197991390878,81,https://steamcommunity.com/id/81/,Sat Jul 21 16:30:22 2007,United States,Washington,
76561197991751968,pcoradio,https://steamcommunity.com/id/philco/,,,,
76561197992681877,Kasstrator,https://steamcommunity.com/id/kasstrator/,Tue Sep 18 18:46:18 2007,United States,Washington,Redmond
76561197997959526,timakam,https://steamcommunity.com/id/timakam/,Sat Apr 12 14:23:51 2008,,,
76561197998287308,Jonathan,https://steamcommunity.com/id/meowninja/,Mon Apr 28 04:27:59 2008,United States,,
76561197998511283,slouken,https://steamcommunity.com/id/slouken/,Sun May 11 01:11:03 2008,,,
76561198000175595,Binder,https://steamcommunity.com/id/BinderSlinger/,,,,
76561198004778355,Comrade,https://steamcommunity.com/id/CKComrade/,Sat Jan  3 18:04:48 2009,United States,Indiana,Gary
76561198009741207,The Catfish Drifter,https://steamcommunity.com/id/Jescobar/,Thu May  7 19:58:38 2009,,,
